Protein,mf-go
O00300,GO:0043167
O00300,GO:0043168
O00300,GO:0031406
O00300,GO:0030546
O00300,GO:0038023
O00300,GO:0005102
O00300,GO:0043177
O00300,GO:0030545
O00300,GO:0003674
O00300,GO:0098772
O00300,GO:0036094
O00300,GO:0005515
O00300,GO:0005539
O00300,GO:0097367
O00300,GO:0048018
O00300,GO:0005125
O00303,GO:0016740
O00303,GO:0019783
O00303,GO:0140640
O00303,GO:0140098
O00303,GO:0042802
O00303,GO:0101005
O00303,GO:0140096
O00303,GO:0140101
O00303,GO:0005515
O00303,GO:0008233
O00303,GO:0004843
O00303,GO:0008237
O00303,GO:0005488
O00303,GO:0016746
O00303,GO:0016755
O00303,GO:0003824
O00303,GO:0003674
O00303,GO:0016787
O00303,GO:0008234
O00303,GO:0000048
O00305,GO:0016247
O00305,GO:0099106
O00305,GO:0005216
O00305,GO:0141108
O00305,GO:0015085
O00305,GO:0019900
O00305,GO:0015267
O00305,GO:0005262
O00305,GO:0022857
O00305,GO:0005515
O00305,GO:0046873
O00305,GO:0019899
O00305,GO:0022836
O00305,GO:0005488
O00305,GO:0022803
O00305,GO:0022832
O00305,GO:0005244
O00305,GO:0019901
O00305,GO:0015075
O00305,GO:0005261
O00305,GO:0005215
O00305,GO:0008324
O00305,GO:0022843
O00305,GO:0003674
O00305,GO:0098772
O00308,GO:0019787
O00308,GO:0016740
O00308,GO:0016247
O00308,GO:0099106
O00308,GO:0004842
O00308,GO:0141108
O00308,GO:0044325
O00308,GO:0005515
O00308,GO:0005488
O00308,GO:0061629
O00308,GO:0140678
O00308,GO:0016746
O00308,GO:0061659
O00308,GO:0061630
O00308,GO:0140297
O00308,GO:0008134
O00308,GO:0016755
O00308,GO:0003824
O00308,GO:0003674
O00308,GO:0098772
O00308,GO:0140096
O00311,GO:0016740
O00311,GO:0043168
O00311,GO:0032559
O00311,GO:0017076
O00311,GO:0032555
O00311,GO:0043167
O00311,GO:0004674
O00311,GO:0016301
O00311,GO:0032553
O00311,GO:0005515
O00311,GO:0097367
O00311,GO:0000166
O00311,GO:0004672
O00311,GO:0005488
O00311,GO:1901265
O00311,GO:0016772
O00311,GO:1901363
O00311,GO:0035639
O00311,GO:0005524
O00311,GO:0030554
O00311,GO:0106310
O00311,GO:0016773
O00311,GO:0003824
O00311,GO:0003674
O00311,GO:0036094
O00311,GO:0140096
O00321,GO:0005488
O00321,GO:0000977
O00321,GO:0000976
O00321,GO:0003690
O00321,GO:0043565
O00321,GO:0001216
O00321,GO:1990837
O00321,GO:0000981
O00321,GO:0001067
O00321,GO:0003700
O00321,GO:0000987
O00321,GO:0003674
O00321,GO:0140110
O00321,GO:0001228
O00321,GO:0003676
O00321,GO:0000978
O00321,GO:0003677
O00322,GO:0005488
O00322,GO:0003674
O00322,GO:0005515
O00327,GO:0000977
O00327,GO:0000981
O00327,GO:0000987
O00327,GO:0003690
O00327,GO:1990837
O00327,GO:0031072
O00327,GO:0003700
O00327,GO:0005102
O00327,GO:0140110
O00327,GO:0005515
O00327,GO:0005488
O00327,GO:0061629
O00327,GO:0000976
O00327,GO:0140297
O00327,GO:0008134
O00327,GO:0043565
O00327,GO:0003712
O00327,GO:0001067
O00327,GO:0003674
O00327,GO:0003676
O00327,GO:0000978
O00327,GO:0046983
O00327,GO:0003677
O00329,GO:0016740
O00329,GO:0016301
O00329,GO:0005515
O00329,GO:0005488
O00329,GO:0016772
O00329,GO:0016773
O00329,GO:0003824
O00329,GO:0003674
O00330,GO:0005488
O00330,GO:0016740
O00330,GO:0016747
O00330,GO:0016491
O00330,GO:0003824
O00330,GO:0003674
O00330,GO:0016746
O00330,GO:0005515
O00330,GO:0140096
O00337,GO:0015291
O00337,GO:0015081
O00337,GO:0022857
O00337,GO:0046873
O00337,GO:0015294
O00337,GO:0015075
O00337,GO:0015293
O00337,GO:0005215
O00337,GO:0008324
O00337,GO:0022804
O00337,GO:0003674
O00338,GO:0005488
O00338,GO:0016740
O00338,GO:0003824
O00338,GO:0003674
O00338,GO:0005515
O00339,GO:0005488
O00339,GO:0043167
O00339,GO:0005198
O00339,GO:0003674
O00339,GO:0043169
O00339,GO:0036094
O00339,GO:0005515
O00339,GO:0005509
O00339,GO:0005201
O00339,GO:0046872
O00341,GO:0015291
O00341,GO:0015276
O00341,GO:0008509
O00341,GO:0005216
O00341,GO:0015108
O00341,GO:0046943
O00341,GO:0015171
O00341,GO:0015267
O00341,GO:0015081
O00341,GO:0022857
O00341,GO:0005515
O00341,GO:0046873
O00341,GO:0022836
O00341,GO:0005488
O00341,GO:0022803
O00341,GO:0015294
O00341,GO:0022834
O00341,GO:0015075
O00341,GO:0015293
O00341,GO:0005215
O00341,GO:0008324
O00341,GO:0022804
O00341,GO:0003674
O00358,GO:0000977
O00358,GO:0000981
O00358,GO:0000987
O00358,GO:0003690
O00358,GO:1990837
O00358,GO:0003700
O00358,GO:0140110
O00358,GO:0005515
O00358,GO:0005488
O00358,GO:0000976
O00358,GO:0043565
O00358,GO:0001067
O00358,GO:0003674
O00358,GO:0003676
O00358,GO:0000978
O00358,GO:0003677
O00370,GO:0004519
O00370,GO:0016740
O00370,GO:0004518
O00370,GO:0016772
O00370,GO:0140097
O00370,GO:0003824
O00370,GO:0016779
O00370,GO:0140640
O00370,GO:0003674
O00370,GO:0016787
O00370,GO:0016788
O00370,GO:0004536
O00391,GO:0043168
O00391,GO:0016491
O00391,GO:0043167
O00391,GO:0000166
O00391,GO:0016853
O00391,GO:0005488
O00391,GO:1901265
O00391,GO:1901363
O00391,GO:0003824
O00391,GO:0003674
O00391,GO:0036094
O00391,GO:0140096
O00398,GO:0004930
O00398,GO:0060089
O00398,GO:0038023
O00398,GO:0003674
O00398,GO:0004888
O00399,GO:0005488
O00399,GO:0044877
O00399,GO:0003674
O00400,GO:0005488
O00400,GO:0005215
O00400,GO:0003674
O00400,GO:0022857
O00400,GO:0005515
O00400,GO:0046983
O00400,GO:0042803
O00400,GO:0042802
O00401,GO:0030234
O00401,GO:0015631
O00401,GO:0005515
O00401,GO:0008017
O00401,GO:0003779
O00401,GO:0005488
O00401,GO:0008092
O00401,GO:0060589
O00401,GO:0030695
O00401,GO:0003674
O00401,GO:0098772
O00408,GO:0060089
O00408,GO:0043168
O00408,GO:0016787
O00408,GO:0004016
O00408,GO:0032559
O00408,GO:0038023
O00408,GO:0017076
O00408,GO:0046914
O00408,GO:0043169
O00408,GO:0010852
O00408,GO:0042578
O00408,GO:0032555
O00408,GO:0030234
O00408,GO:0016788
O00408,GO:0008270
O00408,GO:0010854
O00408,GO:0042803
O00408,GO:0004888
O00408,GO:0042802
O00408,GO:0016849
O00408,GO:0009975
O00408,GO:0019904
O00408,GO:0043167
O00408,GO:0032553
O00408,GO:0005515
O00408,GO:0097367
O00408,GO:0000166
O00408,GO:0046872
O00408,GO:0005488
O00408,GO:0016829
O00408,GO:1901265
O00408,GO:0010851
O00408,GO:0140678
O00408,GO:1901363
O00408,GO:0030554
O00408,GO:0019001
O00408,GO:0004930
O00408,GO:0004857
O00408,GO:0000287
O00408,GO:0003824
O00408,GO:0010855
O00408,GO:0003674
O00408,GO:0098772
O00408,GO:0036094
O00408,GO:0046983
O00408,GO:0032561
O00409,GO:0000977
O00409,GO:0000981
O00409,GO:0000987
O00409,GO:0003690
O00409,GO:1990837
O00409,GO:0003700
O00409,GO:0140110
O00409,GO:0005515
O00409,GO:0005488
O00409,GO:0000976
O00409,GO:0003677
O00409,GO:0043565
O00409,GO:0001067
O00409,GO:0003674
O00409,GO:0003676
O00410,GO:0051020
O00410,GO:0003723
O00410,GO:0030234
O00410,GO:0140104
O00410,GO:0005515
O00410,GO:0019899
O00410,GO:0005488
O00410,GO:0060589
O00410,GO:0140678
O00410,GO:0042277
O00410,GO:0004857
O00410,GO:0030695
O00410,GO:0031267
O00410,GO:0003674
O00410,GO:0098772
O00410,GO:0003676
O00411,GO:0016740
O00411,GO:0004527
O00411,GO:0003723
O00411,GO:0140640
O00411,GO:0140098
O00411,GO:0016788
O00411,GO:0003690
O00411,GO:1990837
O00411,GO:0016779
O00411,GO:0005515
O00411,GO:0004540
O00411,GO:0005488
O00411,GO:0000976
O00411,GO:0016772
O00411,GO:0043565
O00411,GO:0001067
O00411,GO:0004518
O00411,GO:0003824
O00411,GO:0003674
O00411,GO:0016787
O00411,GO:0003676
O00411,GO:0003677
O00418,GO:0016740
O00418,GO:0043168
O00418,GO:0032559
O00418,GO:0003723
O00418,GO:0140640
O00418,GO:0017076
O00418,GO:0043169
O00418,GO:0032555
O00418,GO:0140098
O00418,GO:0005516
O00418,GO:0043167
O00418,GO:0004674
O00418,GO:0016301
O00418,GO:0140101
O00418,GO:0032553
O00418,GO:0005515
O00418,GO:0097367
O00418,GO:0000166
O00418,GO:0005509
O00418,GO:0004672
O00418,GO:0046872
O00418,GO:0005488
O00418,GO:1901265
O00418,GO:0016772
O00418,GO:1901363
O00418,GO:0035639
O00418,GO:0005524
O00418,GO:0016746
O00418,GO:0030554
O00418,GO:0016773
O00418,GO:0016755
O00418,GO:0003824
O00418,GO:0003674
O00418,GO:0036094
O00418,GO:0003676
O00418,GO:0000048
O00418,GO:0140096
O00421,GO:0060089
O00421,GO:0005126
O00421,GO:0038023
O00421,GO:0004888
O00421,GO:0001664
O00421,GO:0140375
O00421,GO:0005102
O00421,GO:0005515
O00421,GO:0005488
O00421,GO:0004930
O00421,GO:0004896
O00421,GO:0019955
O00421,GO:0003674
O00422,GO:0003723
O00422,GO:0003714
O00422,GO:0140110
O00422,GO:0005515
O00422,GO:0005488
O00422,GO:0003712
O00422,GO:0003674
O00422,GO:0003676
O00423,GO:0005488
O00423,GO:0043167
O00423,GO:0008092
O00423,GO:0003674
O00423,GO:0043169
O00423,GO:0036094
O00423,GO:0005515
O00423,GO:0008017
O00423,GO:0015631
O00423,GO:0005509
O00423,GO:0046872
O00425,GO:0016740
O00425,GO:0030674
O00425,GO:0003723
O00425,GO:0140640
O00425,GO:0140098
O00425,GO:0060090
O00425,GO:0140101
O00425,GO:0003730
O00425,GO:0005515
O00425,GO:0005488
O00425,GO:0016746
O00425,GO:0003729
O00425,GO:0016755
O00425,GO:0003824
O00425,GO:0003674
O00425,GO:0003676
O00425,GO:0000048
O00425,GO:0140096
O00429,GO:0005525
O00429,GO:0051020
O00429,GO:0043168
O00429,GO:0016787
O00429,GO:0016817
O00429,GO:0017076
O00429,GO:0017111
O00429,GO:0032555
O00429,GO:0030234
O00429,GO:0015631
O00429,GO:0042803
O00429,GO:0042802
O00429,GO:0043167
O00429,GO:0005096
O00429,GO:0032553
O00429,GO:0005515
O00429,GO:0097367
O00429,GO:0008017
O00429,GO:0000166
O00429,GO:0031625
O00429,GO:0019899
O00429,GO:0016818
O00429,GO:0005488
O00429,GO:0140677
O00429,GO:0008092
O00429,GO:1901265
O00429,GO:0044389
O00429,GO:0008047
O00429,GO:0060589
O00429,GO:1901363
O00429,GO:0035639
O00429,GO:0019001
O00429,GO:0016462
O00429,GO:0030695
O00429,GO:0003824
O00429,GO:0031267
O00429,GO:0003674
O00429,GO:0098772
O00429,GO:0036094
O00429,GO:0046983
O00429,GO:0032561
O00429,GO:0003924
O00442,GO:0005488
O00442,GO:0016874
O00442,GO:0003824
O00442,GO:0003723
O00442,GO:0140640
O00442,GO:0003674
O00442,GO:0003676
O00442,GO:0140098
O00442,GO:0009975
O00443,GO:0016740
O00443,GO:0043168
O00443,GO:0035091
O00443,GO:0043167
O00443,GO:0016301
O00443,GO:0005515
O00443,GO:0005488
O00443,GO:0016772
O00443,GO:0016773
O00443,GO:0003824
O00443,GO:0003674
O00443,GO:0036094
O00444,GO:0016740
O00444,GO:0043168
O00444,GO:0032559
O00444,GO:0017076
O00444,GO:0032555
O00444,GO:0042802
O00444,GO:0043167
O00444,GO:0140096
O00444,GO:0004674
O00444,GO:0016301
O00444,GO:0032553
O00444,GO:0005515
O00444,GO:0097367
O00444,GO:0000166
O00444,GO:0004672
O00444,GO:0005488
O00444,GO:1901265
O00444,GO:0016772
O00444,GO:1901363
O00444,GO:0035639
O00444,GO:0005524
O00444,GO:0030554
O00444,GO:0106310
O00444,GO:0016773
O00444,GO:0003824
O00444,GO:0003674
O00444,GO:0036094
O00445,GO:1902936
O00445,GO:0043168
O00445,GO:0005543
O00445,GO:0043169
O00445,GO:0043167
O00445,GO:0008289
O00445,GO:0005515
O00445,GO:0005509
O00445,GO:0046872
O00445,GO:0005488
O00445,GO:1901981
O00445,GO:0003674
O00445,GO:0098772
O00445,GO:0036094
O00445,GO:0046983
O00445,GO:0046982
O00451,GO:0060089
O00451,GO:0005488
O00451,GO:1901681
O00451,GO:0043167
O00451,GO:0004896
O00451,GO:0043168
O00451,GO:0140375
O00451,GO:0031406
O00451,GO:0019955
O00451,GO:0038023
O00451,GO:0043177
O00451,GO:0003674
O00451,GO:0036094
O00451,GO:0005515
O00451,GO:0005539
O00451,GO:0097367
O00451,GO:0004888
O00459,GO:1990782
O00459,GO:0019903
O00459,GO:0030234
O00459,GO:0019900
O00459,GO:0005102
O00459,GO:0019902
O00459,GO:0005515
O00459,GO:0019899
O00459,GO:0005488
O00459,GO:0019901
O00459,GO:0003674
O00459,GO:0098772
O00459,GO:0046983
O00459,GO:0019207
O00459,GO:0046982
O00462,GO:0003824
O00462,GO:0016798
O00462,GO:0003674
O00462,GO:0016787
O00462,GO:0004553
O00463,GO:0019787
O00463,GO:0016740
O00463,GO:0030674
O00463,GO:0005126
O00463,GO:0004842
O00463,GO:0046914
O00463,GO:0043169
O00463,GO:0060090
O00463,GO:0008270
O00463,GO:0042802
O00463,GO:0035591
O00463,GO:0043167
O00463,GO:0005102
O00463,GO:0005515
O00463,GO:0031625
O00463,GO:0046872
O00463,GO:0019899
O00463,GO:0005488
O00463,GO:0044389
O00463,GO:0016746
O00463,GO:0061659
O00463,GO:0061630
O00463,GO:0016755
O00463,GO:0003824
O00463,GO:0003674
O00463,GO:0036094
O00463,GO:0140096
O00468,GO:0060089
O00468,GO:0005200
O00468,GO:0043168
O00468,GO:0038023
O00468,GO:0043169
O00468,GO:0030234
O00468,GO:0004888
O00468,GO:0030295
O00468,GO:0043167
O00468,GO:0019900
O00468,GO:0030545
O00468,GO:0005515
O00468,GO:0097367
O00468,GO:0005509
O00468,GO:0046872
O00468,GO:0019899
O00468,GO:0005488
O00468,GO:0140677
O00468,GO:1901681
O00468,GO:0008047
O00468,GO:0005539
O00468,GO:0019887
O00468,GO:0030594
O00468,GO:0004930
O00468,GO:0019901
O00468,GO:0031406
O00468,GO:0030546
O00468,GO:0005198
O00468,GO:0019209
O00468,GO:0043177
O00468,GO:0003674
O00468,GO:0098772
O00468,GO:0036094
O00468,GO:0019207
O00468,GO:0005201
O00469,GO:0016740
O00469,GO:0016758
O00469,GO:0016491
O00469,GO:0043168
O00469,GO:0030246
O00469,GO:0046914
O00469,GO:0043169
O00469,GO:0019842
O00469,GO:0016705
O00469,GO:0043167
O00469,GO:0016757
O00469,GO:0046872
O00469,GO:0005488
O00469,GO:1901363
O00469,GO:0031406
O00469,GO:0003824
O00469,GO:0043177
O00469,GO:0003674
O00469,GO:0036094
O00469,GO:0005506
O00469,GO:0140096
O00470,GO:0000977
O00470,GO:0000981
O00470,GO:0000987
O00470,GO:0003690
O00470,GO:1990837
O00470,GO:0003700
O00470,GO:0140110
O00470,GO:0005515
O00470,GO:0005488
O00470,GO:0000976
O00470,GO:0001216
O00470,GO:0001228
O00470,GO:0003682
O00470,GO:0043565
O00470,GO:0001067
O00470,GO:0003674
O00470,GO:0003676
O00470,GO:0000978
O00470,GO:0003677
O00471,GO:0051020
O00471,GO:0005515
O00471,GO:0019899
O00471,GO:0005488
O00471,GO:0031267
O00471,GO:0003674
O00472,GO:0000987
O00472,GO:0003690
O00472,GO:1990837
O00472,GO:0005515
O00472,GO:0005488
O00472,GO:0000976
O00472,GO:0043565
O00472,GO:0001067
O00472,GO:0003674
O00472,GO:0003676
O00472,GO:0003677
O00476,GO:0015291
O00476,GO:0008509
O00476,GO:0005216
O00476,GO:0015267
O00476,GO:0015081
O00476,GO:0022857
O00476,GO:0046873
O00476,GO:0022836
O00476,GO:0022803
O00476,GO:0015294
O00476,GO:0022832
O00476,GO:0005244
O00476,GO:0015075
O00476,GO:0015293
O00476,GO:0005215
O00476,GO:0008324
O00476,GO:0022804
O00476,GO:0003674
O00478,GO:0005488
O00478,GO:0005102
O00478,GO:0003674
O00478,GO:0005515
O00479,GO:0005488
O00479,GO:0003682
O00479,GO:0044877
O00479,GO:0003674
O00479,GO:0003676
O00479,GO:0005515
O00479,GO:0031490
O00479,GO:0003677
O00481,GO:0005488
O00481,GO:0005102
O00481,GO:0003674
O00481,GO:0005515
O00482,GO:0060089
O00482,GO:0000977
O00482,GO:0000981
O00482,GO:0005543
O00482,GO:0038023
O00482,GO:0000987
O00482,GO:0046914
O00482,GO:0043169
O00482,GO:0008270
O00482,GO:0003690
O00482,GO:0043167
O00482,GO:1990837
O00482,GO:0003700
O00482,GO:0008289
O00482,GO:0140110
O00482,GO:0005515
O00482,GO:0046872
O00482,GO:0005488
O00482,GO:0000976
O00482,GO:0001221
O00482,GO:0008134
O00482,GO:0003682
O00482,GO:0043565
O00482,GO:0001067
O00482,GO:0003674
O00482,GO:0036094
O00482,GO:0003676
O00482,GO:0000978
O00482,GO:0003677
O00483,GO:0016491
O00483,GO:0015078
O00483,GO:0044877
O00483,GO:0015399
O00483,GO:0022853
O00483,GO:0022857
O00483,GO:0005515
O00483,GO:0005488
O00483,GO:0015075
O00483,GO:0005215
O00483,GO:0008324
O00483,GO:0022804
O00483,GO:0003824
O00483,GO:0003674
O00483,GO:0009055
O00487,GO:0019783
O00487,GO:0030234
O00487,GO:0101005
O00487,GO:0044877
O00487,GO:0005515
O00487,GO:0008233
O00487,GO:0004843
O00487,GO:0008237
O00487,GO:0019899
O00487,GO:0005488
O00487,GO:0140677
O00487,GO:0008047
O00487,GO:0002020
O00487,GO:0061135
O00487,GO:0061134
O00487,GO:0003824
O00487,GO:0003674
O00487,GO:0098772
O00487,GO:0016787
O00487,GO:0008234
O00487,GO:0140096
O00488,GO:0005488
O00488,GO:0043167
O00488,GO:0044877
O00488,GO:0003674
O00488,GO:0046914
O00488,GO:0043169
O00488,GO:0036094
O00488,GO:0003676
O00488,GO:0005515
O00488,GO:0008270
O00488,GO:0043021
O00488,GO:0046872
O00499,GO:0051020
O00499,GO:0030414
O00499,GO:0005543
O00499,GO:0004866
O00499,GO:0042802
O00499,GO:0098772
O00499,GO:0044877
O00499,GO:0051087
O00499,GO:0030234
O00499,GO:0008289
O00499,GO:0005515
O00499,GO:0003779
O00499,GO:0008233
O00499,GO:0019899
O00499,GO:0005488
O00499,GO:0008092
O00499,GO:0140678
O00499,GO:0004175
O00499,GO:0002020
O00499,GO:0004857
O00499,GO:0061135
O00499,GO:0061134
O00499,GO:0003824
O00499,GO:0003674
O00499,GO:0016787
O00499,GO:0051015
O00499,GO:0140096
O00501,GO:0042802
O00501,GO:0005515
O00501,GO:0005488
O00501,GO:0005198
O00501,GO:0003674
O00505,GO:0005488
O00505,GO:0003674
O00505,GO:0140104
O00505,GO:0005515
O00505,GO:0042277
O00506,GO:0016740
O00506,GO:0043168
O00506,GO:0032559
O00506,GO:0017076
O00506,GO:0032555
O00506,GO:0042803
O00506,GO:0042802
O00506,GO:0043167
O00506,GO:0004674
O00506,GO:0016301
O00506,GO:0032553
O00506,GO:0005515
O00506,GO:0097367
O00506,GO:0000166
O00506,GO:0004672
O00506,GO:0005488
O00506,GO:1901265
O00506,GO:0016772
O00506,GO:1901363
O00506,GO:0035639
O00506,GO:0005524
O00506,GO:0030554
O00506,GO:0106310
O00506,GO:0016773
O00506,GO:0003824
O00506,GO:0003674
O00506,GO:0036094
O00506,GO:0046983
O00506,GO:0140096
O00507,GO:0005488
O00507,GO:0101005
O00507,GO:0140096
O00507,GO:0019783
O00507,GO:0003824
O00507,GO:0003674
O00507,GO:0016787
O00507,GO:0008234
O00507,GO:0005515
O00507,GO:0008233
O00507,GO:0004843
O00512,GO:0005488
O00512,GO:0003713
O00512,GO:0003712
O00512,GO:0008013
O00512,GO:0003674
O00512,GO:0140110
O00512,GO:0005515
O00515,GO:0005488
O00515,GO:0045296
O00515,GO:0050839
O00515,GO:0005198
O00515,GO:0003674
O00515,GO:0005515
O00519,GO:0005543
O00519,GO:0016788
O00519,GO:0042802
O00519,GO:0008289
O00519,GO:0005515
O00519,GO:0005488
O00519,GO:0052689
O00519,GO:0016810
O00519,GO:0003824
O00519,GO:0003674
O00519,GO:0016787
O00519,GO:0016298
O00522,GO:1902936
O00522,GO:0043168
O00522,GO:0005543
O00522,GO:0030234
O00522,GO:0015631
O00522,GO:0043167
O00522,GO:0008289
O00522,GO:0005515
O00522,GO:0008017
O00522,GO:0005488
O00522,GO:0008092
O00522,GO:0060589
O00522,GO:1901981
O00522,GO:0030695
O00522,GO:0003674
O00522,GO:0098772
O00522,GO:0036094
O00526,GO:0005488
O00526,GO:0003674
O00526,GO:0005515
O00533,GO:0005488
O00533,GO:0003674
O00533,GO:0005515
O00533,GO:0042802
O00533,GO:0019899
O00533,GO:0002020
O00534,GO:0005488
O00534,GO:0003674
O00534,GO:0005515
O00541,GO:0005488
O00541,GO:0044877
O00541,GO:0003723
O00541,GO:0003674
O00541,GO:0003676
O00541,GO:0005515
O00541,GO:0043021
O00548,GO:0043167
O00548,GO:0030545
O00548,GO:0005509
O00548,GO:0061629
O00548,GO:0048018
O00548,GO:0140297
O00548,GO:0008134
O00548,GO:0003674
O00548,GO:0098772
O00548,GO:0005102
O00548,GO:0043169
O00548,GO:0140677
O00548,GO:0036094
O00548,GO:0005515
O00548,GO:0046872
O00548,GO:0005488
O00548,GO:0030546
O00555,GO:0005216
O00555,GO:0015085
O00555,GO:0015267
O00555,GO:0005262
O00555,GO:0022857
O00555,GO:0005515
O00555,GO:0046873
O00555,GO:0022836
O00555,GO:0005488
O00555,GO:0022803
O00555,GO:0022832
O00555,GO:0005244
O00555,GO:0042277
O00555,GO:0015075
O00555,GO:0005261
O00555,GO:0005215
O00555,GO:0008324
O00555,GO:0022843
O00555,GO:0003674
O00559,GO:0005488
O00559,GO:0140677
O00559,GO:0061134
O00559,GO:0008047
O00559,GO:0003674
O00559,GO:0098772
O00559,GO:0005515
O00559,GO:0030234
O00559,GO:0019899
O00559,GO:0002020
O00560,GO:1902936
O00560,GO:0043168
O00560,GO:0030674
O00560,GO:0005126
O00560,GO:0005543
O00560,GO:0060090
O00560,GO:0140313
O00560,GO:0042802
O00560,GO:0001664
O00560,GO:0043167
O00560,GO:0005102
O00560,GO:0008289
O00560,GO:0005515
O00560,GO:0097367
O00560,GO:0005488
O00560,GO:0008092
O00560,GO:0070851
O00560,GO:1901981
O00560,GO:0003674
O00560,GO:0036094
O00560,GO:0046983
O00560,GO:0046982
O00562,GO:1990782
O00562,GO:0043168
O00562,GO:0005543
O00562,GO:0035091
O00562,GO:0043169
O00562,GO:0042803
O00562,GO:0042802
O00562,GO:0043167
O00562,GO:0019900
O00562,GO:0005102
O00562,GO:0008289
O00562,GO:0140104
O00562,GO:0005515
O00562,GO:0005509
O00562,GO:0046872
O00562,GO:0019899
O00562,GO:0005488
O00562,GO:0019901
O00562,GO:0005215
O00562,GO:0005319
O00562,GO:0003674
O00562,GO:0036094
O00562,GO:0046983
O00566,GO:0005488
O00566,GO:0003723
O00566,GO:0003674
O00566,GO:0003676
O00566,GO:0005515
O00567,GO:0003723
O00567,GO:0050839
O00567,GO:0005515
O00567,GO:0019899
O00567,GO:0005488
O00567,GO:0045296
O00567,GO:0003674
O00567,GO:0003676
O00570,GO:0000977
O00570,GO:0000981
O00570,GO:0000987
O00570,GO:0003690
O00570,GO:1990837
O00570,GO:0003700
O00570,GO:0140110
O00570,GO:0005515
O00570,GO:0005488
O00570,GO:0000976
O00570,GO:0001216
O00570,GO:0001228
O00570,GO:0043565
O00570,GO:0001067
O00570,GO:0003674
O00570,GO:0003676
O00570,GO:0000978
O00570,GO:0003677
O00571,GO:0030674
O00571,GO:0043168
O00571,GO:0032559
O00571,GO:0140640
O00571,GO:0032555
O00571,GO:0015631
O00571,GO:0043167
O00571,GO:0140101
O00571,GO:0032553
O00571,GO:0008094
O00571,GO:0019899
O00571,GO:1901363
O00571,GO:0003729
O00571,GO:0030554
O00571,GO:0008134
O00571,GO:0019209
O00571,GO:0003674
O00571,GO:0098772
O00571,GO:0003676
O00571,GO:0003924
O00571,GO:0016740
O00571,GO:0016817
O00571,GO:0017076
O00571,GO:0060090
O00571,GO:0035591
O00571,GO:0140657
O00571,GO:0000166
O00571,GO:0016853
O00571,GO:0016818
O00571,GO:0008047
O00571,GO:0035639
O00571,GO:0003824
O00571,GO:0016787
O00571,GO:0000048
O00571,GO:0043022
O00571,GO:0120545
O00571,GO:0140097
O00571,GO:0030234
O00571,GO:0120543
O00571,GO:0030295
O00571,GO:0050839
O00571,GO:0019900
O00571,GO:0097367
O00571,GO:0140677
O00571,GO:0008092
O00571,GO:1901265
O00571,GO:0005524
O00571,GO:0045296
O00571,GO:0016462
O00571,GO:0036094
O00571,GO:0019207
O00571,GO:0043021
O00571,GO:0003677
O00571,GO:0004386
O00571,GO:0003723
O00571,GO:0017111
O00571,GO:0140098
O00571,GO:0044877
O00571,GO:0005515
O00571,GO:0005488
O00571,GO:0016746
O00571,GO:0019887
O00571,GO:0019901
O00571,GO:0016887
O00571,GO:0016755
O00571,GO:0140096
O00574,GO:0004930
O00574,GO:0060089
O00574,GO:0005488
O00574,GO:0004896
O00574,GO:0140375
O00574,GO:0019955
O00574,GO:0038023
O00574,GO:0003674
O00574,GO:0005515
O00574,GO:0004888
O00584,GO:0004519
O00584,GO:0003723
O00584,GO:0140640
O00584,GO:0140098
O00584,GO:0016849
O00584,GO:0004540
O00584,GO:0005488
O00584,GO:0016829
O00584,GO:0004518
O00584,GO:0003824
O00584,GO:0003674
O00584,GO:0003676
O00585,GO:0004888
O00585,GO:0030545
O00585,GO:0048018
O00585,GO:0004930
O00585,GO:0003674
O00585,GO:0098772
O00585,GO:0005102
O00585,GO:0005125
O00585,GO:0005126
O00585,GO:0038023
O00585,GO:0140677
O00585,GO:0060089
O00585,GO:0001664
O00585,GO:0005515
O00585,GO:0005488
O00585,GO:0030546
O00587,GO:0016740
O00587,GO:0016758
O00587,GO:0008194
O00587,GO:0003824
O00587,GO:0003674
O00587,GO:0016757
O00590,GO:0060089
O00590,GO:0038023
O00590,GO:0140313
O00590,GO:0004888
O00590,GO:0140375
O00590,GO:0005515
O00590,GO:0005488
O00590,GO:0004930
O00590,GO:0004896
O00590,GO:0019955
O00590,GO:0003674
O00591,GO:0060089
O00591,GO:0022836
O00591,GO:0015075
O00591,GO:0015276
O00591,GO:0005215
O00591,GO:0008509
O00591,GO:0022803
O00591,GO:0015267
O00591,GO:0038023
O00591,GO:0003674
O00591,GO:0022857
O00591,GO:0022834
O00591,GO:0005216
O00591,GO:0015108
O00591,GO:0030594
O00591,GO:0004888
O00592,GO:0005515
O00592,GO:0005488
O00592,GO:0003674
O00602,GO:0060089
O00602,GO:0003823
O00602,GO:0043168
O00602,GO:0038023
O00602,GO:0060090
O00602,GO:0004888
O00602,GO:0001664
O00602,GO:0043167
O00602,GO:0005102
O00602,GO:0005515
O00602,GO:0097367
O00602,GO:0005488
O00602,GO:0004930
O00602,GO:0031406
O00602,GO:0003674
O00602,GO:0043177
O00602,GO:0036094
O00622,GO:0008201
O00622,GO:0050839
O00622,GO:0005178
O00622,GO:0044877
O00622,GO:0005102
O00622,GO:0005515
O00622,GO:0097367
O00622,GO:0005488
O00622,GO:1901681
O00622,GO:0005539
O00622,GO:0005198
